order_id,customer_id,order_timestamp,order_date,city,customer_type,customer_tenure_days,previous_orders,prior_cancellations,email_verified,traffic_source,device_type,session_duration_minutes,pages_viewed,cart_items,product,category,quantity,unit_price,discount_percent,coupon_code,shipping_fee,delivery_distance_km,estimated_delivery_days,payment_method,gross_amount,discount_amount,total_amount,order_status,actual_delivery_days,customer_rating
4383,10425,2024-09-15 05:25:44,2024-09-15,Abuja,New,70,1,0,True,Paid Search,Mobile,5.1,6,7,Sneakers,Fashion,4,34200.0,5,SAVE5,1800.0,21.4,4,Wallet,136800.0,6840.0,131760.0,Cancelled,,
4384,13834,2025-02-16 04:24:06,2025-02-16,Abuja,VIP,233,28,1,False,Social Media,Mobile,14.6,9,3,Laptop Stand,Electronics,2,39200.0,10,FLASH15,2000.0,26.9,4,Bank Transfer,78400.0,7840.0,72560.0,Cancelled,,
4385,13631,2024-10-07 04:22:22,2024-10-07,Enugu,Returning,435,5,0,True,Paid Search,Mobile,6.1,5,4,Power Bank,Electronics,1,18000.0,10,SAVE10,2500.0,38.3,4,Bank Transfer,18000.0,1800.0,18700.0,Delivered,3.0,5.0
4386,11512,2025-06-11 01:56:07,2025-06-11,Abuja,New,11,1,0,True,Paid Search,Desktop,22.2,4,4,Air Fryer,Home & Kitchen,3,76400.0,0,,1400.0,12.4,3,Card,229200.0,0.0,230600.0,Delivered,5.0,4.0
4387,11021,2024-07-09 05:28:32,2024-07-09,Lagos,New,50,1,0,True,Affiliate,Desktop,12.9,9,4,Laptop Stand,Electronics,2,34100.0,0,,1500.0,10.7,2,Bank Transfer,68200.0,0.0,69700.0,Delivered,5.0,4.0
4388,14320,2024-02-13 00:26:19,2024-02-13,Port Harcourt,New,69,0,0,True,Organic,Mobile,18.8,10,6,Water Bottle,Sports & Fitness,3,7300.0,0,,1600.0,18.7,3,Card,21900.0,0.0,23500.0,Delivered,6.0,3.0
4389,13896,2024-09-03 07:11:07,2024-09-03,Lagos,New,20,0,0,True,Organic,Mobile,2.4,11,8,Electric Trimmer,Beauty & Personal Care,5,20000.0,20,WEEKEND20,1900.0,19.4,2,Card,100000.0,20000.0,81900.0,Cancelled,,
4390,11490,2025-03-13 00:47:09,2025-03-13,Ibadan,New,11,0,0,True,Social Media,Desktop,4.3,8,3,Football,Sports & Fitness,1,11300.0,30,MEGA30,2300.0,32.4,3,Card,11300.0,3390.0,10210.0,Delivered,6.0,4.0
4391,13504,2024-05-12 01:07:54,2024-05-12,Ilorin,New,64,1,0,False,Organic,Desktop,7.1,7,5,Hoodie,Fashion,3,26500.0,20,SAVE5,1500.0,14.6,5,Bank Transfer,79500.0,15900.0,65100.0,Cancelled,,
4392,11204,2025-08-19 10:10:14,2025-08-19,Ilorin,Returning,363,13,2,True,Paid Search,Mobile,5.9,4,2,Power Bank,Electronics,2,19900.0,10,MEGA30,1800.0,22.8,5,Wallet,39800.0,3980.0,37620.0,Delivered,4.0,5.0
4393,10907,2024-01-09 22:53:35,2024-01-09,Ibadan,Returning,598,4,0,True,Social Media,Mobile,7.9,7,6,Laptop Stand,Electronics,3,32800.0,5,WEEKEND20,2500.0,37.2,4,Bank Transfer,98400.0,4920.0,95980.0,Delivered,7.0,4.0
4394,13320,2024-02-19 08:41:57,2024-02-19,Enugu,Returning,254,12,0,True,Organic,Desktop,5.1,3,7,Running Shoes,Fashion,4,33400.0,20,SAVE5,2000.0,27.6,5,Card,133600.0,26720.0,108880.0,Delivered,5.0,5.0
4395,14165,2025-01-06 23:01:25,2025-01-06,Benin City,Returning,765,7,2,True,Paid Search,Mobile,22.9,13,5,Dumbbell Set,Sports & Fitness,3,46900.0,10,MEGA30,1900.0,24.1,4,Bank Transfer,140700.0,14070.0,128530.0,Cancelled,,
4396,14594,2025-01-09 10:47:25,2025-01-09,Ilorin,Returning,580,14,1,True,Organic,Desktop,24.3,8,6,Cookware Set,Home & Kitchen,4,77800.0,5,FLASH15,2200.0,32.2,5,Cash on Delivery,311200.0,15560.0,297840.0,Delivered,7.0,4.0
4397,12309,2024-08-03 13:27:13,2024-08-03,Enugu,VIP,911,19,1,True,Referral,Mobile,23.2,8,5,Football,Sports & Fitness,5,13900.0,10,WEEKEND20,2100.0,28.2,5,Wallet,69500.0,6950.0,64650.0,Delivered,7.0,4.0
4398,10717,2024-07-08 00:07:37,2024-07-08,Enugu,New,70,0,0,True,Organic,Mobile,4.7,6,4,Water Bottle,Sports & Fitness,2,6900.0,10,MEGA30,1900.0,24.6,4,Bank Transfer,13800.0,1380.0,14320.0,Delivered,6.0,3.0
4399,12720,2024-02-21 00:47:01,2024-02-21,Lagos,Returning,850,14,0,True,Social Media,Desktop,11.2,7,2,Backpack,Fashion,1,35200.0,15,SAVE5,1500.0,10.3,4,Wallet,35200.0,5280.0,31420.0,Delivered,3.0,4.0
4400,13405,2025-04-29 14:20:47,2025-04-29,Lagos,New,5,1,0,True,Organic,Desktop,1.9,7,7,Backpack,Fashion,7,30200.0,10,SAVE10,1900.0,18.6,3,Card,211400.0,21140.0,192160.0,Delivered,4.0,5.0
4401,14858,2024-10-04 01:38:18,2024-10-04,Lagos,New,35,1,0,True,Organic,Mobile,13.5,5,5,Hoodie,Fashion,2,26600.0,0,,2000.0,20.6,3,Cash on Delivery,53200.0,0.0,55200.0,Cancelled,,
4402,10561,2024-03-27 18:04:32,2024-03-27,Ibadan,Returning,766,14,0,True,Organic,Mobile,4.7,15,6,Hair Dryer,Beauty & Personal Care,3,32300.0,15,MEGA30,2000.0,25.7,3,Card,96900.0,14535.0,84365.0,Delivered,6.0,4.0
4403,13284,2024-10-19 06:46:25,2024-10-19,Ilorin,Returning,794,14,3,False,Paid Search,Mobile,4.3,8,4,Storage Rack,Home & Kitchen,1,39900.0,20,WEEKEND20,1800.0,23.3,3,Card,39900.0,7980.0,33720.0,Delivered,3.0,5.0
4404,12562,2025-11-15 23:37:48,2025-11-15,Ilorin,Returning,879,4,0,True,Referral,Mobile,18.1,8,3,Bluetooth Speaker,Electronics,2,28600.0,5,WEEKEND20,2100.0,28.9,3,Bank Transfer,57200.0,2860.0,56440.0,Delivered,5.0,5.0
4405,12943,2024-07-09 23:08:26,2024-07-09,Benin City,Returning,108,4,0,True,Organic,Mobile,8.2,7,4,Yoga Mat,Sports & Fitness,2,13000.0,15,SAVE5,2200.0,32.2,4,Cash on Delivery,26000.0,3900.0,24300.0,Cancelled,,
4406,10464,2025-10-16 01:07:04,2025-10-16,Benin City,New,78,1,0,True,Social Media,Tablet,10.6,5,4,Perfume,Beauty & Personal Care,3,35400.0,15,MEGA30,2400.0,35.3,4,Bank Transfer,106200.0,15930.0,92670.0,Cancelled,,
4407,10084,2024-07-08 03:23:32,2024-07-08,Port Harcourt,VIP,419,43,0,True,Email,Desktop,23.6,8,5,Water Bottle,Sports & Fitness,4,7000.0,10,MEGA30,1100.0,5.6,3,Cash on Delivery,28000.0,2800.0,26300.0,Delivered,5.0,4.0
4408,13033,2024-05-15 22:44:06,2024-05-15,Abuja,New,24,1,0,True,Affiliate,Mobile,38.3,12,5,Smart Watch,Electronics,5,47500.0,20,FLASH15,2700.0,41.2,5,Bank Transfer,237500.0,47500.0,192700.0,Delivered,8.0,4.0
4409,10997,2024-07-09 12:42:37,2024-07-09,Ibadan,New,43,0,0,False,Paid Search,Mobile,,12,5,Electric Trimmer,Beauty & Personal Care,3,17800.0,15,SAVE10,2100.0,29.5,3,Card,53400.0,8010.0,47490.0,Delivered,2.0,5.0
4410,13070,2024-08-24 07:22:35,2024-08-24,Lagos,Returning,717,6,0,True,Social Media,Desktop,10.8,8,4,Storage Rack,Home & Kitchen,2,50200.0,0,,2800.0,39.3,4,Bank Transfer,100400.0,0.0,103200.0,Refunded,,
4411,10133,2024-03-29 03:57:59,2024-03-29,Benin City,VIP,560,32,1,True,Social Media,Mobile,10.5,5,3,Laptop Stand,Electronics,1,29500.0,10,WEEKEND20,1700.0,20.0,3,Card,29500.0,2950.0,28250.0,Delivered,6.0,
4412,14007,2025-03-05 13:28:04,2025-03-05,Ibadan,New,65,1,0,True,Email,Mobile,5.0,6,4,Wristwatch,Fashion,2,48900.0,15,SAVE5,2300.0,32.7,3,Cash on Delivery,97800.0,14670.0,85430.0,Cancelled,,
4413,11667,2024-08-31 18:01:08,2024-08-31,Lagos,Returning,212,12,1,False,Social Media,Mobile,11.4,3,4,Bluetooth Speaker,Electronics,3,25400.0,15,WEEKEND20,1600.0,12.9,3,Bank Transfer,76200.0,11430.0,66370.0,Delivered,4.0,5.0
4414,12256,2025-06-08 21:41:07,2025-06-08,Ibadan,New,30,1,0,True,Social Media,Mobile,12.4,3,6,Wireless Earbuds,Electronics,4,17900.0,15,FLASH15,2400.0,35.3,4,Card,71600.0,10740.0,63260.0,Delivered,7.0,4.0
4415,11723,2024-12-24 21:55:20,2024-12-24,Ibadan,New,61,1,0,True,Email,Mobile,24.9,11,5,Blender,Home & Kitchen,2,25900.0,10,WEEKEND20,2400.0,34.5,5,Card,51800.0,5180.0,49020.0,Delivered,4.0,4.0
4416,12092,2024-11-19 13:57:25,2024-11-19,Benin City,Returning,599,3,0,True,Organic,Mobile,27.2,6,4,Gym Bag,Sports & Fitness,2,21300.0,20,SAVE10,2500.0,38.6,5,Cash on Delivery,42600.0,8520.0,36580.0,Cancelled,,
4417,12652,2024-12-10 07:07:51,2024-12-10,Benin City,Returning,558,6,0,True,Referral,Mobile,6.1,7,4,Football,Sports & Fitness,1,11400.0,0,,1600.0,16.8,3,Wallet,11400.0,0.0,13000.0,Delivered,6.0,4.0
4418,13228,2024-04-24 05:58:29,2024-04-24,Lagos,New,20,0,0,True,Referral,Mobile,28.4,13,4,Bluetooth Speaker,Electronics,1,24200.0,20,FLASH15,1500.0,9.1,3,Bank Transfer,24200.0,4840.0,20860.0,Delivered,2.0,4.0
4419,13449,2025-06-05 02:46:27,2025-06-05,Benin City,New,62,1,0,True,Affiliate,Mobile,14.5,6,5,Body Lotion,Beauty & Personal Care,2,9300.0,5,MEGA30,2100.0,29.7,4,Card,18600.0,930.0,19770.0,Delivered,4.0,3.0
4420,14951,2024-03-17 03:14:01,2024-03-17,Lagos,Returning,106,7,0,True,Social Media,Desktop,12.9,12,2,Smart Watch,Electronics,2,46400.0,0,,2400.0,30.0,5,Bank Transfer,92800.0,0.0,95200.0,Delivered,8.0,4.0
4421,10897,2025-06-11 10:30:07,2025-06-11,Abuja,New,76,0,0,True,Paid Search,Mobile,12.1,6,3,Wireless Earbuds,Electronics,3,15900.0,0,,1500.0,15.6,4,Cash on Delivery,47700.0,0.0,49200.0,Delivered,7.0,5.0
4422,14359,2025-12-31 19:52:58,2025-12-31,Port Harcourt,Returning,451,11,0,True,Organic,Mobile,4.9,5,7,Dumbbell Set,Sports & Fitness,4,49100.0,5,FLASH15,1600.0,18.0,3,Bank Transfer,196400.0,9820.0,188180.0,Cancelled,,
4423,13009,2025-07-12 11:35:00,2025-07-12,Benin City,New,12,1,0,True,Social Media,Desktop,3.3,4,4,Gym Bag,Sports & Fitness,2,21000.0,5,FLASH15,1800.0,22.9,3,Wallet,42000.0,2100.0,41700.0,Cancelled,,
4424,11548,2024-11-28 20:41:50,2024-11-28,Enugu,Returning,225,12,0,True,Email,Mobile,18.6,7,5,Gym Bag,Sports & Fitness,3,22700.0,20,SAVE10,1700.0,19.9,5,Card,68100.0,13620.0,56180.0,Cancelled,,
4425,14585,2024-08-17 21:09:40,2024-08-17,Lagos,New,88,0,0,True,Organic,Mobile,4.6,8,6,Backpack,Fashion,5,30700.0,5,FLASH15,1600.0,11.8,4,Card,153500.0,7675.0,147425.0,Delivered,6.0,4.0
4426,13535,2025-09-29 19:41:48,2025-09-29,Kano,Returning,791,8,0,True,Paid Search,Desktop,47.8,17,6,Hair Dryer,Beauty & Personal Care,4,30200.0,10,MEGA30,1700.0,19.6,3,Bank Transfer,120800.0,12080.0,110420.0,Delivered,5.0,3.0
4427,10926,2024-07-07 00:09:43,2024-07-07,Enugu,Returning,382,7,2,True,Organic,Mobile,3.3,6,4,Wristwatch,Fashion,3,47000.0,0,,1500.0,15.2,3,Card,141000.0,0.0,142500.0,Delivered,6.0,5.0
4428,10874,2024-12-18 14:48:16,2024-12-18,Ilorin,New,5,0,0,True,Paid Search,Mobile,9.9,7,4,Body Lotion,Beauty & Personal Care,3,9400.0,0,,2300.0,33.6,4,Wallet,28200.0,0.0,30500.0,Delivered,3.0,5.0
4429,13296,2025-07-17 12:11:58,2025-07-17,Lagos,Returning,862,1,1,True,Email,Mobile,5.7,9,2,Laptop Stand,Electronics,2,34800.0,0,,2100.0,23.1,4,Card,69600.0,0.0,71700.0,Cancelled,,
4430,13649,2025-11-05 05:50:31,2025-11-05,Lagos,Returning,396,4,1,True,Organic,Desktop,1.6,11,2,Laptop Stand,Electronics,1,42300.0,15,SAVE5,1300.0,6.4,2,Card,42300.0,6345.0,37255.0,Delivered,2.0,4.0
4431,10228,2025-11-04 05:15:09,2025-11-04,Port Harcourt,New,21,0,0,True,Email,Desktop,9.2,8,4,Yoga Mat,Sports & Fitness,1,15900.0,15,SAVE10,1300.0,10.3,4,Wallet,15900.0,2385.0,14815.0,Delivered,4.0,4.0
4432,13141,2024-03-05 03:39:02,2024-03-05,Enugu,Returning,826,3,0,True,Paid Search,Mobile,3.5,3,4,T-Shirt,Fashion,2,11600.0,20,SAVE5,2200.0,30.1,5,Cash on Delivery,23200.0,4640.0,20760.0,Cancelled,,
4433,12656,2025-10-18 15:07:50,2025-10-18,Abuja,VIP,530,9,1,True,Organic,Desktop,8.2,6,1,Resistance Bands,Sports & Fitness,1,8200.0,5,SAVE5,2400.0,36.4,4,Wallet,8200.0,410.0,10190.0,Delivered,5.0,5.0
4434,14848,2024-03-24 08:21:09,2024-03-24,Port Harcourt,Returning,138,13,0,True,Email,Desktop,5.1,7,3,Laptop Stand,Electronics,3,29900.0,0,,1900.0,25.1,4,Cash on Delivery,89700.0,0.0,91600.0,Delivered,5.0,5.0
4435,13708,2025-03-03 06:02:59,2025-03-03,Ilorin,New,44,1,0,True,Email,Mobile,10.9,4,2,Football,Sports & Fitness,1,13700.0,0,,2000.0,27.0,3,Wallet,13700.0,0.0,15700.0,Delivered,5.0,5.0
4436,14547,2025-11-10 13:28:00,2025-11-10,Abuja,Returning,299,12,0,True,Organic,Mobile,29.6,14,7,Resistance Bands,Sports & Fitness,4,9300.0,5,SAVE5,1100.0,5.6,3,Wallet,37200.0,1860.0,36440.0,Delivered,4.0,
4437,10171,2025-04-23 15:55:12,2025-04-23,Ibadan,New,33,0,0,True,Paid Search,Mobile,10.2,3,3,Laptop Stand,Electronics,2,42000.0,10,FLASH15,2300.0,32.7,4,Card,84000.0,8400.0,77900.0,Cancelled,,
4438,13822,2025-11-23 14:49:03,2025-11-23,Ilorin,New,13,0,0,True,Affiliate,Mobile,20.4,8,3,Sneakers,Fashion,1,44800.0,10,FLASH15,2200.0,31.5,5,Card,44800.0,4480.0,42520.0,Delivered,5.0,4.0
4439,11669,2024-09-08 16:59:49,2024-09-08,Abuja,Returning,347,10,1,True,Paid Search,Mobile,12.8,7,3,Skincare Set,Beauty & Personal Care,1,24500.0,5,FLASH15,2700.0,42.7,5,Wallet,24500.0,1225.0,25975.0,Delivered,7.0,3.0
4440,12767,2024-08-18 01:24:10,2024-08-18,Lagos,New,76,0,0,True,Organic,Mobile,15.4,6,4,Smart Watch,Electronics,4,47100.0,25,WEEKEND20,1900.0,19.3,4,Cash on Delivery,188400.0,47100.0,143200.0,Cancelled,,
4441,14390,2024-08-26 11:07:33,2024-08-26,Lagos,Returning,519,7,0,True,Organic,Mobile,10.1,4,5,T-Shirt,Fashion,2,9200.0,10,SAVE10,1900.0,19.5,5,Wallet,18400.0,1840.0,18460.0,Delivered,6.0,5.0
4442,14350,2024-09-16 15:00:45,2024-09-16,Ibadan,New,38,0,0,True,Organic,Desktop,12.1,4,6,Running Shoes,Fashion,3,28900.0,20,FLASH15,2300.0,32.8,4,Card,86700.0,17340.0,71660.0,Delivered,4.0,4.0
4443,11128,2025-05-14 03:08:53,2025-05-14,Lagos,Returning,542,9,0,False,Organic,Mobile,5.2,5,5,Wireless Earbuds,Electronics,4,14700.0,5,FLASH15,1500.0,9.6,2,Card,58800.0,2940.0,57360.0,Delivered,2.0,4.0
4444,11201,2024-11-26 17:47:12,2024-11-26,Lagos,Returning,803,7,2,True,Organic,Desktop,8.2,2,2,Wireless Earbuds,Electronics,2,17100.0,5,SAVE10,2200.0,24.5,3,Bank Transfer,34200.0,1710.0,34690.0,Cancelled,,
4445,13615,2025-06-23 01:27:50,2025-06-23,Lagos,New,36,0,0,True,Paid Search,Mobile,14.2,11,3,Power Bank,Electronics,2,22000.0,5,MEGA30,1600.0,13.2,3,Card,44000.0,2200.0,43400.0,Cancelled,,
4446,14391,2024-10-31 05:08:25,2024-10-31,Port Harcourt,New,23,0,0,True,Paid Search,Mobile,4.6,3,5,Wireless Earbuds,Electronics,2,17800.0,10,SAVE5,1600.0,18.8,4,Wallet,35600.0,3560.0,33640.0,Delivered,7.0,4.0
4447,13062,2024-08-12 22:43:57,2024-08-12,Benin City,New,58,0,0,True,Email,Tablet,,5,4,Football,Sports & Fitness,3,12000.0,5,SAVE5,1900.0,25.5,3,Card,36000.0,1800.0,36100.0,Cancelled,,
4448,10274,2024-05-18 22:09:11,2024-05-18,Port Harcourt,Returning,366,5,1,True,Social Media,Desktop,23.7,8,4,Smart Watch,Electronics,4,36400.0,20,FLASH15,1700.0,20.2,4,Bank Transfer,145600.0,29120.0,118180.0,Cancelled,,
4449,10819,2025-02-06 19:45:09,2025-02-06,Benin City,Returning,713,1,0,True,Organic,Mobile,6.2,13,2,Power Bank,Electronics,2,22400.0,30,SAVE10,1200.0,9.9,3,Bank Transfer,44800.0,13440.0,32560.0,Delivered,3.0,4.0
4450,13748,2025-10-18 17:05:50,2025-10-18,Ilorin,Returning,839,14,0,True,Organic,Desktop,23.4,4,3,Body Lotion,Beauty & Personal Care,2,10500.0,0,,1800.0,21.7,3,Bank Transfer,21000.0,0.0,22800.0,Cancelled,,
4451,13709,2025-09-19 21:42:22,2025-09-19,Kano,Returning,689,5,0,True,Affiliate,Mobile,12.3,2,3,Hair Dryer,Beauty & Personal Care,2,27700.0,15,MEGA30,2400.0,35.1,6,Bank Transfer,55400.0,8310.0,49490.0,Delivered,9.0,3.0
4452,14483,2024-07-04 04:01:42,2024-07-04,Ibadan,Returning,797,5,0,True,Referral,Desktop,15.7,10,4,Backpack,Fashion,1,26000.0,0,,2000.0,27.3,4,Cash on Delivery,26000.0,0.0,28000.0,Delivered,3.0,4.0
4453,12661,2024-12-15 03:36:51,2024-12-15,Lagos,VIP,780,16,2,False,Email,Tablet,11.8,9,5,Hoodie,Fashion,3,21400.0,15,FLASH15,2000.0,21.6,3,Bank Transfer,64200.0,9630.0,56570.0,Delivered,6.0,4.0
4454,12138,2025-05-30 13:17:56,2025-05-30,Abuja,Returning,88,8,0,True,Organic,Mobile,8.5,4,5,Running Shoes,Fashion,2,30000.0,10,MEGA30,2100.0,29.3,6,Bank Transfer,60000.0,6000.0,56100.0,Delivered,9.0,4.0
4455,10561,2025-03-23 16:22:08,2025-03-23,Lagos,Returning,301,4,0,True,Organic,Mobile,13.4,8,3,Dumbbell Set,Sports & Fitness,2,43300.0,15,MEGA30,1900.0,19.1,2,Card,86600.0,12990.0,75510.0,Cancelled,,
4456,13910,2024-02-19 02:10:45,2024-02-19,Port Harcourt,Returning,106,9,1,False,Organic,Mobile,8.8,11,5,Football,Sports & Fitness,3,12200.0,0,,1000.0,5.0,3,Wallet,36600.0,0.0,37600.0,Delivered,4.0,4.0
4457,14747,2025-03-08 01:31:35,2025-03-08,Ilorin,Returning,709,3,1,True,Referral,Mobile,10.3,3,4,Backpack,Fashion,1,32400.0,25,SAVE5,2300.0,34.2,4,Cash on Delivery,32400.0,8100.0,26600.0,Cancelled,,
4458,10227,2024-01-29 07:51:12,2024-01-29,Abuja,Returning,502,14,0,True,Paid Search,Mobile,10.0,11,2,Wristwatch,Fashion,2,49900.0,30,WEEKEND20,1900.0,24.2,3,Wallet,99800.0,29940.0,71760.0,Delivered,2.0,5.0
4459,12460,2024-03-26 03:51:32,2024-03-26,Lagos,Returning,853,8,1,True,Social Media,Desktop,4.1,5,4,Electric Trimmer,Beauty & Personal Care,2,17100.0,0,,2400.0,31.1,4,Card,34200.0,0.0,36600.0,Delivered,7.0,5.0
4460,11777,2025-04-22 21:02:50,2025-04-22,Benin City,Returning,657,9,0,True,Social Media,Mobile,18.0,9,2,Yoga Mat,Sports & Fitness,1,12700.0,30,FLASH15,1200.0,8.8,2,Wallet,12700.0,3810.0,10090.0,Delivered,2.0,4.0
4461,13726,2024-03-15 23:05:26,2024-03-15,Ilorin,New,1,0,0,True,Social Media,Mobile,3.6,9,5,Laptop Stand,Electronics,2,37000.0,15,MEGA30,2400.0,36.3,4,Card,74000.0,11100.0,65300.0,Cancelled,,
4462,13818,2024-09-04 19:41:38,2024-09-04,Benin City,Returning,229,14,0,True,Organic,Mobile,12.9,8,4,Dumbbell Set,Sports & Fitness,2,43300.0,15,FLASH15,2000.0,27.1,4,Bank Transfer,86600.0,12990.0,75610.0,Delivered,3.0,4.0
4463,11089,2025-03-06 03:21:06,2025-03-06,Lagos,Returning,89,6,0,True,Social Media,Mobile,10.5,4,4,Hair Dryer,Beauty & Personal Care,1,29300.0,5,SAVE5,1700.0,14.4,5,Wallet,29300.0,1465.0,29535.0,Delivered,6.0,4.0
4464,14761,2025-04-24 03:22:45,2025-04-24,Port Harcourt,Returning,248,11,0,True,Affiliate,Mobile,11.0,8,5,Blender,Home & Kitchen,2,31900.0,15,SAVE5,1700.0,20.4,4,Card,63800.0,9570.0,55930.0,Delivered,5.0,
4465,10686,2024-11-21 19:54:03,2024-11-21,Abuja,VIP,898,42,2,False,Organic,Mobile,3.2,5,1,Electric Kettle,Home & Kitchen,1,18200.0,10,FLASH15,1500.0,16.2,3,Card,18200.0,1820.0,17880.0,Delivered,4.0,4.0
4466,13906,2024-03-09 17:30:28,2024-03-09,Ibadan,New,44,0,0,True,Organic,Mobile,4.6,4,4,Blender,Home & Kitchen,2,33100.0,0,,2000.0,27.4,5,Wallet,66200.0,0.0,68200.0,Cancelled,,
4467,13707,2025-08-07 03:29:23,2025-08-07,Ibadan,New,64,0,0,True,Social Media,Mobile,2.6,4,2,Body Lotion,Beauty & Personal Care,1,9700.0,20,SAVE10,2100.0,28.7,4,Bank Transfer,9700.0,1940.0,9860.0,Cancelled,,
4468,10812,2025-11-25 08:11:32,2025-11-25,Benin City,Returning,844,11,0,True,Affiliate,Mobile,8.1,5,2,Cookware Set,Home & Kitchen,2,71800.0,10,SAVE5,1900.0,24.7,4,Bank Transfer,143600.0,14360.0,131140.0,Delivered,3.0,4.0
4469,13370,2025-10-11 15:42:05,2025-10-11,Lagos,New,13,0,0,True,Organic,Mobile,4.8,1,4,Perfume,Beauty & Personal Care,1,31300.0,0,,2900.0,40.5,6,Card,31300.0,0.0,34200.0,Cancelled,,
4470,11352,2025-07-01 03:56:15,2025-07-01,Ilorin,VIP,864,43,3,False,Organic,Mobile,3.1,9,5,Yoga Mat,Sports & Fitness,4,14700.0,15,SAVE5,2300.0,33.8,4,Wallet,58800.0,8820.0,52280.0,Cancelled,,
4471,11371,2024-10-21 00:32:01,2024-10-21,Lagos,VIP,754,27,0,True,Social Media,Desktop,18.9,5,4,Skincare Set,Beauty & Personal Care,4,24300.0,20,FLASH15,1600.0,12.6,3,Cash on Delivery,97200.0,19440.0,79360.0,Delivered,3.0,5.0
4472,10433,2025-10-02 13:13:55,2025-10-02,Lagos,New,0,0,0,True,Organic,Mobile,16.0,12,1,Power Bank,Electronics,1,19100.0,5,SAVE10,2600.0,33.8,4,Wallet,19100.0,955.0,20745.0,Cancelled,,
4473,13732,2024-12-22 20:32:31,2024-12-22,Benin City,New,16,0,0,True,Email,Mobile,6.1,4,3,Wristwatch,Fashion,2,51700.0,0,,2700.0,42.3,5,Bank Transfer,103400.0,0.0,106100.0,Cancelled,,
4474,14038,2024-04-09 18:14:21,2024-04-09,Port Harcourt,Returning,171,11,1,True,Social Media,Mobile,29.4,8,2,T-Shirt,Fashion,1,9200.0,0,,2200.0,31.7,3,Card,9200.0,0.0,11400.0,Delivered,4.0,4.0
4475,12525,2025-09-13 18:00:18,2025-09-13,Port Harcourt,VIP,1386,15,0,True,Organic,Desktop,25.1,7,3,Bluetooth Speaker,Electronics,1,26800.0,0,,1800.0,21.9,4,Bank Transfer,26800.0,0.0,28600.0,Delivered,7.0,5.0
4476,13880,2024-08-22 00:54:14,2024-08-22,Abuja,New,21,0,0,True,Social Media,Mobile,7.9,8,4,Storage Rack,Home & Kitchen,4,43700.0,0,,1900.0,24.8,5,Card,174800.0,0.0,176700.0,Cancelled,,
4477,11743,2025-11-17 04:34:55,2025-11-17,Lagos,New,64,0,0,True,Organic,Desktop,7.8,8,5,Cookware Set,Home & Kitchen,2,76400.0,10,SAVE10,1700.0,13.6,3,Bank Transfer,152800.0,15280.0,139220.0,Cancelled,,
4478,12826,2024-09-26 06:13:47,2024-09-26,Lagos,Returning,533,5,0,True,Referral,Mobile,17.6,9,4,Laptop Stand,Electronics,3,35600.0,5,WEEKEND20,1500.0,9.6,2,Card,106800.0,5340.0,102960.0,Refunded,,
4479,13935,2025-09-27 12:39:44,2025-09-27,Kano,New,84,0,0,True,Paid Search,Desktop,18.3,7,8,Cookware Set,Home & Kitchen,5,65200.0,0,,1700.0,20.2,4,Card,326000.0,0.0,327700.0,Cancelled,,
4480,12155,2025-01-27 16:09:24,2025-01-27,Lagos,Returning,174,12,1,True,Organic,Desktop,7.4,5,3,Phone Charger,Electronics,3,12900.0,15,MEGA30,1200.0,3.7,2,Bank Transfer,38700.0,5805.0,34095.0,Delivered,5.0,4.0
4481,13084,2024-12-07 15:58:16,2024-12-07,Ilorin,Returning,871,3,1,True,Email,Mobile,5.1,12,6,Yoga Mat,Sports & Fitness,5,16600.0,5,SAVE5,2100.0,29.2,5,Card,83000.0,4150.0,80950.0,Delivered,7.0,3.0
4482,10726,2024-08-05 00:15:38,2024-08-05,Benin City,New,15,0,0,True,Organic,Mobile,12.6,5,3,Perfume,Beauty & Personal Care,2,34200.0,5,MEGA30,1500.0,16.6,3,Bank Transfer,68400.0,3420.0,66480.0,Delivered,6.0,4.0
4483,12537,2025-09-02 21:34:15,2025-09-02,Benin City,Returning,343,9,2,False,Organic,Desktop,22.8,7,5,Power Bank,Electronics,2,20100.0,0,,2500.0,38.6,5,Card,40200.0,0.0,42700.0,Delivered,6.0,5.0
4484,14255,2024-02-14 07:42:20,2024-02-14,Enugu,New,46,1,1,True,Paid Search,Desktop,23.7,7,5,Football,Sports & Fitness,5,13000.0,0,,3000.0,48.9,6,Bank Transfer,65000.0,0.0,68000.0,Delivered,7.0,3.0
4485,13866,2024-12-08 17:54:34,2024-12-08,Kano,Returning,725,8,0,False,Social Media,Mobile,20.0,9,3,Laptop Stand,Electronics,1,40000.0,20,MEGA30,1800.0,22.2,1,Wallet,40000.0,8000.0,33800.0,Delivered,4.0,5.0
4486,11501,2024-09-26 15:36:07,2024-09-26,Port Harcourt,New,72,1,0,True,Referral,Mobile,8.1,11,5,Wireless Earbuds,Electronics,3,18700.0,15,FLASH15,2300.0,32.4,3,Wallet,56100.0,8415.0,49985.0,Cancelled,,
4487,12725,2025-02-01 05:15:35,2025-02-01,Enugu,New,41,0,0,True,Affiliate,Mobile,18.2,12,4,Backpack,Fashion,3,27900.0,0,,2500.0,38.6,5,Card,83700.0,0.0,86200.0,Delivered,7.0,4.0
